,data_compra,sku,produto,fornecedor,custo_bruto,comissoes_mktplace,frete,preco_venda,lucro_venda,dias_estoque,cliente,marketplace_venda,marketplace_unificado,data_venda,dia_semana,fim_semana,ano_mes_venda,quarter_venda,uf,regiao_br
652,2020-11-18,6001018127,SOPRADOR TERMICO STV1800 DIGITAL 127V VD,OVD,366.11,62.68,18.95,369.9,-114.83,88,c28245847dd3b7d40ab9,ML MHL TOOLS,MERCADO LIVRE,2021-02-14,Sunday,True,2021-02,2021-T1,MT,CENTRO-OESTE
653,2020-11-18,6001018220,SOPRADOR TERMICO STV1800 DIGITAL 220V VD,OVD,366.11,56.08,18.95,329.9,-144.23,462,689d317db84c4f74674e,ML MHL TOOLS,MERCADO LIVRE,2022-02-23,Wednesday,False,2022-02,2022-T1,SC,SUL
654,2020-09-16,67109,MESA PARA JOGO DE BOTAO COM MARCADOR,XALINGO,29.04,22.08,21.95,129.9,50.17,55,0c670c892f476baf275c,ML MHL TOOLS,MERCADO LIVRE,2020-11-10,Tuesday,False,2020-11,2020-T4,PR,SUL
655,2020-09-16,67109,MESA PARA JOGO DE BOTAO COM MARCADOR,XALINGO,29.04,14.83,22.14,89.9,18.95,322,4ca3f791f4d7a6cbe135,ML ALEGRISHOP,MERCADO LIVRE,2021-08-04,Wednesday,False,2021-08,2021-T3,SP,SUDESTE
656,2020-09-16,67109,MESA PARA JOGO DE BOTAO COM MARCADOR,XALINGO,29.04,8.39,0.0,69.9,29.27,280,64e17e02c8f3df50f98b,ML MHL TOOLS,MERCADO LIVRE,2021-06-23,Wednesday,False,2021-06,2021-T2,MG,SUDESTE
657,2020-09-16,7209,JOGO DE BOTOES BRASILEIRAO,XALINGO,19.83,5.98,0.0,39.9,12.59,55,0c670c892f476baf275c,SHOPEE,SHOPEE,2020-11-10,Tuesday,False,2020-11,2020-T4,PR,SUL
658,2020-11-18,6001018220,SOPRADOR TERMICO STV1800 DIGITAL 220V VD,OVD,366.11,32.25,0.0,251.93,-171.62,463,7f346a3211154d729341,ML ALEGRISHOP,MERCADO LIVRE,2022-02-24,Thursday,False,2022-02,2022-T1,SP,SUDESTE
659,2020-11-18,6001853127,"MARTELETE PERF/ROMP MPV853 3,3J 127V VD",OVD,563.05,101.73,23.45,598.4,-149.67,418,6d81f2ce472fbe858881,MAGALU,MAGALU,2022-01-10,Monday,False,2022-01,2022-T1,MT,CENTRO-OESTE
660,2020-09-16,9298,BALANCO UNICORNIO,XALINGO,95.87,14.99,0.0,149.9,37.59,233,0632e43271c200755436,ML MHL TOOLS,MERCADO LIVRE,2021-05-07,Friday,False,2021-05,2021-T2,SC,SUL
661,2020-09-16,25010,BALANCO LEAOZINHO FISHER-PRICE,XALINGO,109.84,21.74,0.0,169.9,36.8,329,27dc5f0b15a925f9419c,MAGALU,MAGALU,2021-08-11,Wednesday,False,2021-08,2021-T3,PR,SUL
662,2020-09-16,19809,BALANCO MINNIE,XALINGO,109.84,41.78,38.39,219.9,26.18,218,57a58d3681a87899906f,MAGALU,MAGALU,2021-04-22,Thursday,False,2021-04,2021-T2,PR,SUL
663,2020-09-16,19798,BALANCO MICKEY,XALINGO,109.84,33.83,0.0,199.0,51.67,110,40b897db6a91e10631ff,OLIST,OLIST,2021-01-04,Monday,False,2021-01,2021-T1,SC,SUL
664,2020-09-16,11987,BLOCOS CRIATIVOS MEIOS DE TRANSPORTE - 300 PCS,XALINGO,65.99,9.99,0.0,99.9,21.8,233,88d8df99202c868a2429,MAGALU,MAGALU,2021-05-07,Friday,False,2021-05,2021-T2,MG,SUDESTE
665,2020-09-16,11987,BLOCOS CRIATIVOS MEIOS DE TRANSPORTE - 300 PCS,XALINGO,65.99,10.98,9.9,99.9,10.91,251,f59fd0204375e8c88cd6,MAGALU,MAGALU,2021-05-25,Tuesday,False,2021-05,2021-T2,SP,SUDESTE
666,2020-09-16,11987,BLOCOS CRIATIVOS MEIOS DE TRANSPORTE - 300 PCS,XALINGO,65.99,10.98,0.0,99.9,20.81,251,f59fd0204375e8c88cd6,MAGALU,MAGALU,2021-05-25,Tuesday,False,2021-05,2021-T2,SP,SUDESTE
667,2020-09-16,11987,BLOCOS CRIATIVOS MEIOS DE TRANSPORTE - 300 PCS,XALINGO,65.99,12.78,0.0,99.9,19.01,334,2b45ec1e474652d4355b,MAGALU,MAGALU,2021-08-16,Monday,False,2021-08,2021-T3,RS,SUL
668,2020-11-18,6001853127,"MARTELETE PERF/ROMP MPV853 3,3J 127V VD",OVD,563.05,101.73,28.14,598.4,-154.36,418,97b25eadef18c96a4e89,MAGALU,MAGALU,2022-01-10,Monday,False,2022-01,2022-T1,SP,SUDESTE
669,2020-11-18,6001853220,"MARTELETE PERF/ROMP MPV853 3,3J 220V VD",OVD,563.05,108.19,23.45,636.4,-121.93,415,46294c7a8a4861a92ac1,ML MHL TOOLS,MERCADO LIVRE,2022-01-07,Friday,False,2022-01,2022-T1,CE,NORDESTE
670,2020-09-18,10332,BLOCOS CRIATIVOS 200PCS,XALINGO,25.49,16.53,17.9,69.9,6.43,192,8ebbb38c9fe5ddd59784,ML MHL TOOLS,MERCADO LIVRE,2021-03-29,Monday,False,2021-03,2021-T1,RS,SUL
671,2020-09-18,10332,BLOCOS CRIATIVOS 200PCS,XALINGO,25.49,16.53,0.0,69.9,24.33,194,abb62007989d90bb3031,ML MHL CARE,MERCADO LIVRE,2021-03-31,Wednesday,False,2021-03,2021-T1,SP,SUDESTE
672,2020-09-18,10332,BLOCOS CRIATIVOS 200PCS,XALINGO,25.49,16.53,0.0,69.9,24.33,199,3f68f89fd453098c3913,ML MHL CARE,MERCADO LIVRE,2021-04-05,Monday,False,2021-04,2021-T2,SP,SUDESTE
673,2020-09-18,10332,BLOCOS CRIATIVOS 200PCS,XALINGO,25.49,16.53,0.0,69.9,24.33,199,3f68f89fd453098c3913,ML MHL CARE,MERCADO LIVRE,2021-04-05,Monday,False,2021-04,2021-T2,SP,SUDESTE
674,2020-09-18,10332,BLOCOS CRIATIVOS 200PCS,XALINGO,25.49,18.28,0.0,69.9,22.58,222,af120cc411675c68107f,ML MHL CARE,MERCADO LIVRE,2021-04-28,Wednesday,False,2021-04,2021-T2,SP,SUDESTE
675,2020-09-18,10332,BLOCOS CRIATIVOS 200PCS,XALINGO,25.49,13.28,5.0,69.9,22.58,244,b53719e28513e8f0b0be,OLIST,OLIST,2021-05-20,Thursday,False,2021-05,2021-T2,SP,SUDESTE
676,2020-10-22,6020137751,ESMERILHADEIRA 1377.5/GWS850 127V BOSCH,OVD,372.87,86.68,21.95,509.9,31.62,36,16ef5cf290fd63a0742b,OLIST,OLIST,2020-11-27,Friday,False,2020-11,2020-T4,PR,SUL
677,2020-10-22,6020137751,ESMERILHADEIRA 1377.5/GWS850 127V BOSCH,OVD,372.87,62.7,0.0,489.9,58.89,271,67cdf237e500a7669851,ML ALEGRISHOP,MERCADO LIVRE,2021-07-20,Tuesday,False,2021-07,2021-T3,PR,SUL
678,2020-10-22,6020137752,ESMERILHADEIRA 1377.5GWS850 220V BOSCH,OVD,372.87,86.68,0.0,509.9,53.57,24,4a0d5b4a8330f532adbe,MAGALU,MAGALU,2020-11-15,Sunday,True,2020-11,2020-T4,PE,NORDESTE
679,2020-10-22,6020137752,ESMERILHADEIRA 1377.5GWS850 220V BOSCH,OVD,372.87,86.68,0.0,509.9,53.57,131,6216f10ed02f31ab31e1,MAGALU,MAGALU,2021-03-02,Tuesday,False,2021-03,2021-T1,MA,NORDESTE
680,2020-10-22,6055300010,SERRA TICO-TICO DW300BR 127V DEWALT,OVD,495.85,117.28,21.95,689.9,58.32,70,6ead3d2468a8000756bb,MAGALU,MAGALU,2020-12-31,Thursday,False,2020-12,2020-T4,MT,CENTRO-OESTE
681,2020-10-22,3002146506,"ALIC CORTE DIAGONAL 6"" 219024B BELZER",OVD,53.95,15.86,5.65,106.35,28.46,39,1ada6905d17db2a99dac,MAGALU,MAGALU,2020-11-30,Monday,False,2020-11,2020-T4,SP,SUDESTE
682,2020-10-22,3002146506,"ALIC CORTE DIAGONAL 6"" 219024B BELZER",OVD,53.95,18.98,18.59,99.9,5.05,200,22c33f8149ca570b48b7,ML MHL TOOLS,MERCADO LIVRE,2021-05-10,Monday,False,2021-05,2021-T2,GO,CENTRO-OESTE
683,2020-10-22,3002146506,"ALIC CORTE DIAGONAL 6"" 219024B BELZER",OVD,53.95,18.98,18.59,99.9,5.05,200,22c33f8149ca570b48b7,OLIST,OLIST,2021-05-10,Monday,False,2021-05,2021-T2,GO,CENTRO-OESTE
684,2020-10-22,3002146506,"ALIC CORTE DIAGONAL 6"" 219024B BELZER",OVD,53.95,18.98,18.59,99.9,5.05,217,482cdf732a0a3d35ddd8,OLIST,OLIST,2021-05-27,Thursday,False,2021-05,2021-T2,SP,SUDESTE
685,2020-10-22,6105380000,CX FERRAM METALICA/PLAST CMV 0380 VONDER,OVD,105.84,28.88,18.45,169.9,14.81,158,241e1a9ae22081c2d412,OLIST,OLIST,2021-03-29,Monday,False,2021-03,2021-T1,SC,SUL
686,2020-10-22,6105380000,CX FERRAM METALICA/PLAST CMV 0380 VONDER,OVD,105.84,28.88,22.14,169.9,11.12,270,4febd368f21e139cd5bf,ML MHL TOOLS,MERCADO LIVRE,2021-07-19,Monday,False,2021-07,2021-T3,SP,SUDESTE
687,2020-10-22,6055300020,SERRA TICO-TICO DW300B2 220V DEWALT,OVD,388.03,117.28,0.0,689.9,177.3,165,752eefafc29a433b4a7f,ML MHL TOOLS,MERCADO LIVRE,2021-04-05,Monday,False,2021-04,2021-T2,SP,SUDESTE
688,2020-11-04,20115,MUNDO BITA - CADEIRA DE BALANÇO,YESTOYS,193.42,49.48,31.95,299.9,24.36,10,74f9901ba41ca5b29e8e,MAGALU,MAGALU,2020-11-14,Saturday,True,2020-11,2020-T4,SP,SUDESTE
689,2020-11-04,20115,MUNDO BITA - CADEIRA DE BALANÇO,YESTOYS,193.42,50.98,0.0,299.9,54.81,23,5e7991f53bb289e05446,ML ALEGRISHOP,MERCADO LIVRE,2020-11-27,Friday,False,2020-11,2020-T4,CE,NORDESTE
690,2020-11-04,20115,MUNDO BITA - CADEIRA DE BALANÇO,YESTOYS,193.42,50.98,0.0,299.9,54.81,34,6bcc4c6b1d273f5c2738,MAGALU,MAGALU,2020-12-08,Tuesday,False,2020-12,2020-T4,MG,SUDESTE
691,2020-11-04,20115,MUNDO BITA - CADEIRA DE BALANÇO,YESTOYS,193.42,50.98,0.0,299.9,54.81,43,9c3f3604fc87331b8bf0,MAGALU,MAGALU,2020-12-17,Thursday,False,2020-12,2020-T4,RN,NORDESTE
692,2020-11-04,20122,SNOOPY - CADEIRA DE BALANÇO ROSA,YESTOYS,193.42,49.48,0.0,289.9,46.98,11,19202e10ac64cdfa24f4,MAGALU,MAGALU,2020-11-15,Sunday,True,2020-11,2020-T4,RS,SUL
693,2020-11-04,20122,SNOOPY - CADEIRA DE BALANÇO ROSA,YESTOYS,193.42,49.48,0.0,289.9,46.98,14,06d95677cf5940169737,MAGALU,MAGALU,2020-11-18,Wednesday,False,2020-11,2020-T4,RJ,SUDESTE
694,2020-11-04,20122,SNOOPY - CADEIRA DE BALANÇO ROSA,YESTOYS,193.42,49.48,0.0,289.9,46.98,15,dc2dd3c355ab1925c371,MAGALU,MAGALU,2020-11-19,Thursday,False,2020-11,2020-T4,BA,NORDESTE
695,2020-11-04,20122,SNOOPY - CADEIRA DE BALANÇO ROSA,YESTOYS,193.42,50.98,0.0,299.9,54.81,22,7a0e00b3fdf47328a326,MAGALU,MAGALU,2020-11-26,Thursday,False,2020-11,2020-T4,RS,SUL
696,2020-11-04,20122,SNOOPY - CADEIRA DE BALANÇO ROSA,YESTOYS,193.42,50.98,0.0,299.9,54.81,27,b5b39680e5353a2a06e1,MAGALU,MAGALU,2020-12-01,Tuesday,False,2020-12,2020-T4,GO,CENTRO-OESTE
697,2020-11-04,20122,SNOOPY - CADEIRA DE BALANÇO ROSA,YESTOYS,193.42,50.98,0.0,299.9,54.81,29,3f06f1d7f2623af52896,MAGALU,MAGALU,2020-12-03,Thursday,False,2020-12,2020-T4,PR,SUL
698,2020-11-04,20122,SNOOPY - CADEIRA DE BALANÇO ROSA,YESTOYS,193.42,50.98,0.0,299.9,54.81,29,fd0d432aa4ae118de011,MAGALU,MAGALU,2020-12-03,Thursday,False,2020-12,2020-T4,SP,SUDESTE
699,2020-11-04,20122,SNOOPY - CADEIRA DE BALANÇO ROSA,YESTOYS,193.42,50.98,0.0,299.9,54.81,34,044ef5457222fbab7ea9,MAGALU,MAGALU,2020-12-08,Tuesday,False,2020-12,2020-T4,SC,SUL
700,2020-11-04,20122,SNOOPY - CADEIRA DE BALANÇO ROSA,YESTOYS,193.42,50.98,0.0,299.9,54.81,35,22d2474265d78f314a49,MAGALU,MAGALU,2020-12-09,Wednesday,False,2020-12,2020-T4,PA,NORTE
701,2020-11-04,20122,SNOOPY - CADEIRA DE BALANÇO ROSA,YESTOYS,193.42,50.98,0.0,299.9,54.81,38,7fc4028ca89160c5807f,MAGALU,MAGALU,2020-12-12,Saturday,True,2020-12,2020-T4,PE,NORDESTE
702,2020-11-04,20122,SNOOPY - CADEIRA DE BALANÇO ROSA,YESTOYS,193.42,49.28,0.0,289.9,47.17,17,584d9fa6eb2158649c74,MAGALU,MAGALU,2020-11-21,Saturday,True,2020-11,2020-T4,RS,SUL
703,2020-11-04,20122,SNOOPY - CADEIRA DE BALANÇO ROSA,YESTOYS,193.42,50.98,0.0,299.9,54.81,45,dfef78bd35b17d621488,MAGALU,MAGALU,2020-12-19,Saturday,True,2020-12,2020-T4,RS,SUL
704,2020-11-18,6065900222,ESMERILHADEIRA 9002JQ 115MM 220V SKIL,OVD,273.83,44.86,28.14,263.91,-109.31,425,69936b40a8b3cc81c39b,MAGALU,MAGALU,2022-01-17,Monday,False,2022-01,2022-T1,RS,SUL
705,2020-11-18,6065900222,ESMERILHADEIRA 9002JQ 115MM 220V SKIL,OVD,273.83,44.86,28.14,263.91,-109.31,425,93f2ef1a56df4a00c5bd,ML MHL TOOLS,MERCADO LIVRE,2022-01-17,Monday,False,2022-01,2022-T1,AL,NORDESTE
706,2020-11-18,3870530000,TERMOMETRO INFRAVERMELHO TIV530 VONDER,OVD,195.22,45.88,20.34,269.9,-18.53,435,ab2451e7196d528e3f74,ML MHL TOOLS,MERCADO LIVRE,2022-01-27,Thursday,False,2022-01,2022-T1,SP,SUDESTE
707,2021-02-14,6001012000,PARAFUS/FURAD BAT 12V PFV012 BIVOLT VD,OVD,214.6,42.82,22.74,251.91,-53.45,339,3dbd5758d0d437b4eec2,ML MHL TOOLS,MERCADO LIVRE,2022-01-19,Wednesday,False,2022-01,2022-T1,MG,SUDESTE
708,2021-02-14,6001012000,PARAFUS/FURAD BAT 12V PFV012 BIVOLT VD,OVD,214.6,38.88,22.74,228.71,-70.38,355,6fbe30efd84f49644bf4,ML MHL TOOLS,MERCADO LIVRE,2022-02-04,Friday,False,2022-02,2022-T1,RJ,SUDESTE
709,2021-02-14,6001012000,PARAFUS/FURAD BAT 12V PFV012 BIVOLT VD,OVD,214.6,38.88,22.74,228.71,-70.38,355,79157a3eb00387d17534,ML MHL TOOLS,MERCADO LIVRE,2022-02-04,Friday,False,2022-02,2022-T1,SP,SUDESTE
710,2020-11-18,53744020250,TALHADEIRA 20X250MM SDS PLUS VONDER,OVD,12.75,0.0,0.0,29.9,15.81,72,64d015507de1544022f2,ML MHL TOOLS,MERCADO LIVRE,2021-01-29,Friday,False,2021-01,2021-T1,BA,NORDESTE
711,2021-02-14,3032813218,"ALICATE BICO M.CANA TELEF.8132 IOX-8""GEDORE",OVD,64.34,13.48,0.0,49.9,-32.91,344,ee92ca5cb2b3eae6e83f,ML ALEGRISHOP,MERCADO LIVRE,2022-01-24,Monday,False,2022-01,2022-T1,PR,SUL
712,2021-02-14,3032813218,"ALICATE BICO M.CANA TELEF.8132 IOX-8""GEDORE",OVD,64.34,5.11,0.0,39.9,-33.54,379,bf38f8f2b90ee3ad83f4,ML MHL TOOLS,MERCADO LIVRE,2022-02-28,Monday,False,2022-02,2022-T1,MG,SUDESTE
713,2021-02-14,6045247032,MARTELETE PERF/ROMP HR2470 220V MAKITA,OVD,778.33,130.88,41.94,769.9,-258.24,360,741bf5fec9a66a5fc0c6,MAGALU,MAGALU,2022-02-09,Wednesday,False,2022-02,2022-T1,AL,NORDESTE
714,2020-11-18,6055300010,SERRA TICO-TICO DW300BR 127V DEWALT,OVD,523.18,76.78,0.0,639.9,49.51,215,cfb0b397af8ae282ed7b,ML MHL TOOLS,MERCADO LIVRE,2021-06-21,Monday,False,2021-06,2021-T2,RS,SUL
715,2021-02-14,6001853220,"MARTELETE PERF/ROMP MPV853 3,3J 220V VD",OVD,534.11,108.19,23.45,636.4,-92.99,327,d4d3053e7c33bdd072c8,MAGALU,MAGALU,2022-01-07,Friday,False,2022-01,2022-T1,BA,NORDESTE
716,2021-02-14,6001074000,PARAF/FURAD BAT 12V C/IMP KIT C/74PC VD,OVD,364.64,61.43,0.0,479.9,5.84,290,11a969116af0aaea55db,ML MHL TOOLS,MERCADO LIVRE,2021-12-01,Wednesday,False,2021-12,2021-T4,PR,SUL
717,2020-11-18,3870530000,TERMOMETRO INFRAVERMELHO TIV530 VONDER,OVD,195.22,29.99,0.0,249.9,27.52,181,6277aeece4d222d0df4d,MAGALU,MAGALU,2021-05-18,Tuesday,False,2021-05,2021-T2,RN,NORDESTE
718,2021-02-14,3043620801,"CH AJUSTAVEL 8""",OVD,42.28,13.48,0.0,49.9,-10.85,278,39f503e5d2262cfb902c,MAGALU,MAGALU,2021-11-19,Friday,False,2021-11,2021-T4,SP,SUDESTE
719,2020-12-18,612053580,FRESA ALUMINIO PVC-MEDIA 5X35X80X8MM,WURTH,70.19,0.0,0.0,89.9,18.88,25,88d0d66c34ddbabc7162,ENTREGUE EM MÃOS,ENTREGUE EM MÃOS,2021-01-12,Tuesday,False,2021-01,2021-T1,PR,SUL
720,2020-12-18,612053580,FRESA ALUMINIO PVC-MEDIA 5X35X80X8MM,WURTH,70.19,11.5,0.0,89.9,7.38,227,8fd6fa6b4a51578d6bc5,ENTREGUE EM MÃOS,ENTREGUE EM MÃOS,2021-08-02,Monday,False,2021-08,2021-T3,MG,SUDESTE
721,2020-12-18,612053580,FRESA ALUMINIO PVC-MEDIA 5X35X80X8MM,WURTH,70.19,22.78,18.59,119.9,6.53,284,8c55342827b955f0bdcf,MAGALU,MAGALU,2021-09-28,Tuesday,False,2021-09,2021-T3,SP,SUDESTE
722,2020-12-18,3890302602,CERA BRILHO RAPIDO 500 ML,WURTH,28.71,0.0,0.0,28.71,0.36,25,3f0632c70311face6101,OLIST,OLIST,2021-01-12,Tuesday,False,2021-01,2021-T1,PR,SUL
723,2020-12-18,3890111100,RPW-REVITALIZADOR P/ PLAST/BORR 100 G,WURTH,25.52,0.0,0.0,25.52,0.32,25,3f0632c70311face6101,ENTREGUE EM MÃOS,ENTREGUE EM MÃOS,2021-01-12,Tuesday,False,2021-01,2021-T1,PR,SUL
724,2021-02-11,19336,SECADOR MONDIAL SC-10 CLASSIC TRAVEL BIV,FUJIOKA,50.63,10.22,0.0,79.9,17.14,168,63739548aff3c9bc2ded,ENTREGUE EM MÃOS,ENTREGUE EM MÃOS,2021-07-29,Thursday,False,2021-07,2021-T3,PR,SUL
725,2021-02-11,19336,SECADOR MONDIAL SC-10 CLASSIC TRAVEL BIV,FUJIOKA,50.63,11.51,0.0,89.9,24.97,221,205784536c1648de88f5,MAGALU,MAGALU,2021-09-20,Monday,False,2021-09,2021-T3,AL,NORDESTE
726,2021-02-11,19580,ESCOVA ROT.MONDIAL ER-05 110V,FUJIOKA,185.25,56.98,20.99,299.9,16.65,67,58eff2ecc00e3f147107,MAGALU,MAGALU,2021-04-19,Monday,False,2021-04,2021-T2,SP,SUDESTE
727,2021-02-11,19580,ESCOVA ROT.MONDIAL ER-05 110V,FUJIOKA,185.25,37.49,0.0,249.9,28.99,71,a098396c3a5df9601e1c,OLIST,OLIST,2021-04-23,Friday,False,2021-04,2021-T2,PR,SUL
728,2021-02-11,19581,ESCOVA ROT.MONDIAL ER-05 220V,FUJIOKA,185.15,49.28,18.45,289.9,36.17,25,e61d650bd5b846dbf5bd,ML MHL CARE,MERCADO LIVRE,2021-03-08,Monday,False,2021-03,2021-T1,SC,SUL
729,2021-02-11,19581,ESCOVA ROT.MONDIAL ER-05 220V,FUJIOKA,185.15,49.28,18.45,289.9,36.17,67,3ea248d1b11d3516117c,ML MHL CARE,MERCADO LIVRE,2021-04-19,Monday,False,2021-04,2021-T2,SP,SUDESTE
730,2021-02-11,19837,APAR.WAHL GROOMSMAN T-PRO BIV 9855-44810,FUJIOKA,113.84,32.28,17.95,189.9,23.24,144,417764f0e153a62750f9,ML MHL CARE,MERCADO LIVRE,2021-07-05,Monday,False,2021-07,2021-T3,GO,CENTRO-OESTE
731,2021-02-11,19837,APAR.WAHL GROOMSMAN T-PRO BIV 9855-44810,FUJIOKA,113.84,32.25,17.95,189.9,23.27,145,b87d6d8e853e814143fb,ML MHL TOOLS,MERCADO LIVRE,2021-07-06,Tuesday,False,2021-07,2021-T3,SP,SUDESTE
732,2021-02-11,19921,BARBEADOR PHILIPS S3122/51 AQUATOUCH 51),FUJIOKA,334.61,79.81,28.9,498.8,55.62,35,20b1c45654674a3e2cb7,ML MHL TOOLS,MERCADO LIVRE,2021-03-18,Thursday,False,2021-03,2021-T1,SP,SUDESTE
733,2021-02-11,19921,BARBEADOR PHILIPS S3122/51 AQUATOUCH 51),FUJIOKA,334.61,51.68,0.0,469.9,85.68,102,03e71250c9c16f3688c0,MAGALU,MAGALU,2021-05-24,Monday,False,2021-05,2021-T2,PR,SUL
734,2021-02-11,19969,ESCOVA SECADOR MONDIAL ES-07 127V RED,FUJIOKA,134.33,37.38,0.0,219.9,46.93,29,34843aa79802a7a0b5fd,MAGALU,MAGALU,2021-03-12,Friday,False,2021-03,2021-T1,SP,SUDESTE
735,2021-02-11,19969,ESCOVA SECADOR MONDIAL ES-07 127V RED,FUJIOKA,134.33,37.38,0.0,219.9,46.93,29,02086e72860dd5146919,MAGALU,MAGALU,2021-03-12,Friday,False,2021-03,2021-T1,MG,SUDESTE
736,2021-02-11,19970,ESCOVA SECADOR MONDIAL ES-07 220V RED,FUJIOKA,134.33,37.38,0.0,219.9,46.93,39,29d1c533b455ed8d9aa8,MAGALU,MAGALU,2021-03-22,Monday,False,2021-03,2021-T1,RJ,SUDESTE
737,2021-02-11,19970,ESCOVA SECADOR MONDIAL ES-07 220V RED,FUJIOKA,134.33,37.38,0.0,219.9,46.93,41,68a79367a540fee285cd,MAGALU,MAGALU,2021-03-24,Wednesday,False,2021-03,2021-T1,RS,SUL
738,2021-02-11,19550,MAQ.DE CORTE WAHL MAGIC CLIP 110V,FUJIOKA,506.53,118.98,17.95,699.9,60.34,61,49f4af27a572acfdebdb,MAGALU,MAGALU,2021-04-13,Tuesday,False,2021-04,2021-T2,PR,SUL
739,2021-02-14,3043620801,"CH AJUSTAVEL 8""",OVD,42.28,13.48,0.0,49.9,-10.85,305,41cbc92406d5fcb49531,ML MHL CARE,MERCADO LIVRE,2021-12-16,Thursday,False,2021-12,2021-T4,SP,SUDESTE
740,2021-02-11,19642,MAQ.DE CORTE WAHL QUICK CUT 220V,FUJIOKA,156.36,40.78,17.95,239.9,24.42,147,8b876f57c867f780a5ff,ML MHL TOOLS,MERCADO LIVRE,2021-07-08,Thursday,False,2021-07,2021-T3,PI,NORDESTE
741,2021-03-24,3002142518,"ALICATE UNIVERSAL 8"" 219022BBR BELZER",OVD,41.64,11.78,0.0,39.9,-17.51,289,25657b81bbd6b6ec759d,ML MHL TOOLS,MERCADO LIVRE,2022-01-07,Friday,False,2022-01,2022-T1,SP,SUDESTE
742,2021-03-24,3002142518,"ALICATE UNIVERSAL 8"" 219022BBR BELZER",OVD,41.64,11.78,0.0,39.9,-17.51,290,25657b81bbd6b6ec759d,ML MHL TOOLS,MERCADO LIVRE,2022-01-08,Saturday,True,2022-01,2022-T1,SP,SUDESTE
743,2021-03-24,3002142518,"ALICATE UNIVERSAL 8"" 219022BBR BELZER",OVD,41.64,11.78,5.0,39.9,-22.51,291,25657b81bbd6b6ec759d,ML MHL TOOLS,MERCADO LIVRE,2022-01-09,Sunday,True,2022-01,2022-T1,SP,SUDESTE
744,2021-02-11,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,109.63,32.28,0.0,189.9,44.97,39,571f98d567bcfb84e7cc,ML MHL TOOLS,MERCADO LIVRE,2021-03-22,Monday,False,2021-03,2021-T1,SC,SUL
745,2021-02-11,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,109.63,17.59,0.0,159.9,31.87,88,300b94435b342bcbe96c,MAGALU,MAGALU,2021-05-10,Monday,False,2021-05,2021-T2,SP,SUDESTE
746,2021-02-11,19818,APARADOR PHILIPS MG3721/77 7 EM 1,FUJIOKA,160.95,40.78,16.45,239.9,21.79,22,ad1e60bafe6bcf3ba9fc,MAGALU,MAGALU,2021-03-05,Friday,False,2021-03,2021-T1,SP,SUDESTE
747,2021-02-11,19818,APARADOR PHILIPS MG3721/77 7 EM 1,FUJIOKA,160.95,40.78,0.0,239.9,38.24,32,c8784cd71ccb14b00b62,ML MHL CARE,MERCADO LIVRE,2021-03-15,Monday,False,2021-03,2021-T1,RS,SUL
748,2021-03-24,6878136000,INVERSOR DIG RIV136 BIVOLT VONDER,OVD,707.37,80.11,0.0,625.83,-224.23,327,211705cee3fd4d9796fd,MAGALU,MAGALU,2022-02-14,Monday,False,2022-02,2022-T1,MG,SUDESTE
749,2021-03-24,6020012310,"FURADEIRA 123D IMP.1/2"" VVR 127V BOSCH",OVD,405.88,37.62,0.0,293.93,-178.97,330,95e21143b7a54f4cb799,MAGALU,MAGALU,2022-02-17,Thursday,False,2022-02,2022-T1,SP,SUDESTE
750,2021-03-24,6020122810,"FURADEIRA 1228.1 IMP.1/2"" VVR 127V BOSCH",OVD,544.06,90.42,22.95,531.9,-178.72,286,3616c928c94fc3708fdf,MAGALU,MAGALU,2022-01-04,Tuesday,False,2022-01,2022-T1,MG,SUDESTE
751,2021-04-12,1970,BONECO MICKEY,NOVABRINK,116.55,12.54,0.0,97.93,-40.95,305,abc24a0d4b7694f2ce4f,ML MHL TOOLS,MERCADO LIVRE,2022-02-11,Friday,False,2022-02,2022-T1,RJ,SUDESTE
752,2021-02-11,19968,APARADOR MONDIAL BG-05 11 EM 1 BIV,FUJIOKA,124.01,33.98,0.0,199.9,39.6,68,8eb86e194fa020ba070c,MAGALU,MAGALU,2021-04-20,Tuesday,False,2021-04,2021-T2,MG,SUDESTE
753,2021-02-11,19968,APARADOR MONDIAL BG-05 11 EM 1 BIV,FUJIOKA,124.01,37.38,17.95,219.9,38.27,60,d5fcfd87e20e4b8e326f,MAGALU,MAGALU,2021-04-12,Monday,False,2021-04,2021-T2,MG,SUDESTE
754,2021-04-12,1970,BONECO MICKEY,NOVABRINK,116.55,8.95,0.0,69.93,-62.56,311,2dd96af20dfc7c0b350d,ML MHL CARE,MERCADO LIVRE,2022-02-17,Thursday,False,2022-02,2022-T1,MG,SUDESTE
755,2021-04-12,1970,BONECO MICKEY,NOVABRINK,116.55,14.85,16.95,89.99,-67.36,316,59fcd6f5b93f9c731cea,MAGALU,MAGALU,2022-02-22,Tuesday,False,2022-02,2022-T1,SP,SUDESTE
756,2021-04-12,1970,BONECO MICKEY,NOVABRINK,116.55,8.95,0.0,69.93,-62.56,317,027417fa9fe23a6d051e,ML MHL TOOLS,MERCADO LIVRE,2022-02-23,Wednesday,False,2022-02,2022-T1,SP,SUDESTE
